Season,Show Title,Resturant,City,State,Business ID,Rating,Error,"Chita, Zabaykalsky Krai, Russia",Latitude,Longitude,
18,Soup Salad and Seafood,55 South,Franklin,Tennessee,55-South-Franklin,3.5,160,"Franklin, TN, USA",35.9250637,-86.8688899,
18,Soup Salad and Seafood,Phat Bites,Nashville,Tennessee,Phat-Bites-Nashville,4,75,"Nashville, TN, USA",36.1626638,-86.7816016,
19,Guys Hometown Tour,Clendenens Cider Works,Fortuna,California,Clendenens-Cider-Works-Fortuna,4.5,10,"Fortuna, CA, USA",40.5981867,-124.1572756,
19,Guys Hometown Tour,Loleta Cheese Shop,Loleta,California,Loleta-Cheese-Factory-Loleta,4,70,"Loleta, CA, USA",40.6411002,-124.2263437,
19,Guys Hometown Tour,Ferndale Meat Co.,Ferndale,California,Ferndale-Meat-Ferndale,4,7,"Ferndale, MI, USA",42.4605917,-83.1346478,
19,Guys Hometown Tour,Ivanhoe,Ferndale,California,Hotel-Ivanhoe-Ferndale,4.5,52,"Ferndale, MI, USA",42.4605917,-83.1346478,
19,Guys Hometown Tour,Humboldt Sweets,Ferndale,California,Humboldt-Sweets-Ferndale,4.5,37,"Ferndale, MI, USA",42.4605917,-83.1346478,
19,All Things NY,Black Tree,Manhattan,New York,Black-Tree-New-York,4,214,New York,NY,YSA,40.7830603,-73.9712488,
19,All Things NY,Queens Comfort,Queens,New York,Queens-Comfort-Queens,4,887,"Queens, NY, USA",40.7282239,-73.7948516,
19,All Things NY,Pauls Live From New York,Eureka,California,Pauls-Live-From-New-York-Eureka,3.5,101,"Eureka, CA, USA",40.8020712,-124.1636729,
19,Big Time Bites,Bun-Ker Vietnamese,Queens,New York,Bunker-Vietnamese-Ridgewood,4,355,"Queens, NY, USA",40.7282239,-73.7948516,
19,Big Time Bites,Brindle Room,Manhattan,New York,Brindle-Room-New-York,4,518,New York,NY,USA,40.7830603,-73.9712488,
19,Big Time Bites,Brick and Fire,Eureka,California,Brick-and-Fire-Bistro-Eureka,4.5,355,"Eureka, CA, USA",40.8020712,-124.1636729,
19,Keepin It Real,Sakaya Kitchen,Miami,Florida,Sakaya-Kitchen-Miami,3.5,413,"Miami, FL, USA",25.7616798,-80.1917902,
19,Keepin It Real,Don Antonio By Starita,Manhattan,New York,Don-Antonio-New-York-2,4,524,New York,NY,USA,40.7830603,-73.9712488,
19,Keepin It Real,Bless My Soul,Eureka,California,Bless-My-Soul-Cafe-Eureka,4,200,"Eureka, CA, USA",40.8020712,-124.1636729,
19,Dynamite Duos,Ducks Eatery,Manhattan,New York,Ducks-Eatery-New-York-2,4,302,New York,NY,USA,40.7830603,-73.9712488,
19,Dynamite Duos,Whisk Gourmet,Miami,Florida,Whisk-Gourmet-Miami,4,617,"Miami, FL, USA",25.7616798,-80.1917902,
19,Dynamite Duos,Cafe Nooner,Eureka,California,Cafe-Nooner-Eureka,4,112,"Eureka, CA, USA",40.8020712,-124.1636729,
19,Kickin It in Key West,Garbos Grill,Key West,Florida,Garbos-Grill-Key-West,5,1,"Key West, FL 33040, USA",24.5550593,-81.7799871,
19,Kickin It in Key West,Djs Clam Shack,Key West,Florida,Djs-Clam-Shack-Key-West,4.5,472,"Key West, FL 33040, USA",24.5550593,-81.7799871,
19,Kickin It in Key West,Badboy Burrito,Key West,Florida,Bad-boy-Burrito-Key-West,3.5,93,"Key West, FL 33040, USA",24.5550593,-81.7799871,
19,From Meatballs to Lollipops,Maxwells East Coast Eatery,Salt Lake City,Utah,Maxwells-East-Coast-Eatery-Salt-Lake-City,3.5,158,"Salt Lake City, UT, USA",40.7607793,-111.8910474,
19,From Meatballs to Lollipops,Tin Roof Grill,Sandy,Utah,Tin-Roof-Grill-Sandy,3.5,124,"Sandy, UT, USA",40.5649781,-111.8389726,
19,From Meatballs to Lollipops,The Latin House,Miami,Florida,Latin-House-Miami,3.5,388,"Miami, FL, USA",25.7616798,-80.1917902,
19,Cross Country Comfort Food,The Silver Star Cafe,Park City,Utah,Silver-Star-Cafe-Park-City,4,96,"Park City, UT, USA",40.6460622,-111.4979729,
19,Cross Country Comfort Food,Sammys Bistro,Park City,Utah,Sammys-Bistro-Park-City-2,4,162,"Park City, UT, USA",40.6460622,-111.4979729,
19,Cross Country Comfort Food,Blue Collar,Miami,Florida,Blue-Collar-Miami,4.5,719,"Miami, FL, USA",25.7616798,-80.1917902,
19,International Family Style,Artisos,Salt Lake City,Utah,Artisos-Greek-Restaurant-ane-Cafe-Salt-Lake-City-2,4,Error,"Salt Lake City, UT, USA",40.7607793,-111.8910474,
19,International Family Style,Boots and Kimos Homestyle Kitchen,Kailua,Hawaii,Boots-and-Kimos-Homestyle-Kitchen-Kailua,3.5,1798,"Kailua, HI, USA",21.4022222,-157.7394444,
19,International Family Style,Oh Mai,Holladay,Utah,Oh-Mai-Sandwich-Kitchen-Holladay,4.5,Error,"Holladay, UT, USA",40.6688363,-111.8246557,
19,Island Flavor,Deans Drive Inn,Kaneohe,Hawaii,Deans-Drive-Inn-Kaneohe,4.5,165,"Kaneohe, HI, USA",21.3996475,-157.7973653,
19,Island Flavor,The Alley Restaurant At Aiea Bowl,Aiea,Hawaii,The-Alley-Restaurant-At-Aiea-Bowl-Aiea,4,660,"Aiea, HI, USA",21.386338,-157.9255357,
19,Island Flavor,Elenas Restaurant,Waipahu,Hawaii,Elenas-Restaurant-Waipahu,4,1,"Waipahu, HI, USA",21.3866667,-158.0091667,
19,Grillin Chillin and Huli Huli Chicken,The Federal,Miami,Florida,The-Federal-Miami,3.5,483,"Miami, FL, USA",25.7616798,-80.1917902,
19,Grillin Chillin and Huli Huli Chicken,Mikes Huli Huli Chicken,Kaneohe,Hawaii,Mikes-Huli-Chicken-Kaneohe,4,324,"Kaneohe, HI, USA",21.3996475,-157.7973653,
19,Grillin Chillin and Huli Huli Chicken,Tamarindo Truck,Orange County,California,Tamarindo-Truck-Orange-County,4,73,"Orange County, CA, USA",33.7174708,-117.8311428,
19,Righteous Bites,Loulous Griddle In The Middle,Monterey,California,Loulous-Griddle-In-The-Middle-Monterey,4,585,"Monterey, CA, USA",36.6002378,-121.8946761,
19,Righteous Bites,Fat Sals Deli,Los Angeles,California,Fat-Sals-Deli-Los-Angeles,4,668,"Los Angeles, CA, USA",34.0522342,-118.2436849,
19,Righteous Bites,The Alley Restaurant At Aiea Bowl,Aiea,Hawaii,The-Alley-Restaurant-At-Aiea-Bowl-Aiea,4,660,"Aiea, HI, USA",21.386338,-157.9255357,
19,Vegas Greats,Bachi Burger,Las Vegas,Nevada,Bachi-Burger-Las-Vegas,4,2119,"Las Vegas, NV, USA",36.1699412,-115.1398296,
19,Vegas Greats,John Mulls Road Kill Grill,Las Vegas,Nevada,John-Mulls-Meats-and-Road-Kill-Grill-Las-Vegas-2,4.5,406,"Las Vegas, NV, USA",36.1699412,-115.1398296,
19,Vegas Greats,Naked City Pizza,Las Vegas,Nevada,Naked-City-Pizza-Las-Vegas,4,323,"Las Vegas, NV, USA",36.1699412,-115.1398296,
19,Vegas Greats,Forte European Tapas Bar and Bistro,Las Vegas,Nevada,Forte-European-Tapas-Bar-and-Bistro-Las-Vegas,4,245,"Las Vegas, NV, USA",36.1699412,-115.1398296,
19,Vegas Greats,UNLV,Las Vegas,Nevada,UNLV-Las-Vegas,4.5,44,"Las Vegas, NV, USA",36.1699412,-115.1398296,
19,Crazy for Chicken,Uncle Lous,Memphis,Tennessee,Uncle-Lous-Fried-Chicken-Memphis,4.5,186,"Memphis, TN, USA",35.1495343,-90.0489801,
19,Crazy for Chicken,Tortugas Lie,Nags Head,North Carolina,Tortugas-Lie-Nags-Head,4,277,"Nags Head, NC, USA",35.9573922,-75.6240619,
19,Crazy for Chicken,90 Miles Cuban Cafe,Chicago,Illinois,90-Miles-Cuban-Cafe-Chicago,4,602,"Chicago, IL, USA",41.8781136,-87.6297982,
19,Crazy for Chicken,Taco Taco Cafe,San Antonio,Texas,Taco-Taco-Cafe-San-Antonio,3,289,"San Antonio, TX, USA",29.4241219,-98.4936282,
19,Crazy for Chicken,Rincon Criollo,Queens,New York,Rincon-Criollo-Queens,4.5,448,"Queens, NY, USA",40.7282239,-73.7948516,
19,Crazy for Chicken,Tocabe American Indian Eatery,Denver,Colorado,Tocabe-American-Indian-Eatery-Denver,4,459,"Denver, CO, USA",39.7392358,-104.990251,
19,Crazy for Chicken,The Glass Onion,Charleston,South Carolina,The-Glass-Onion-Charleston,4,185,"Charleston, SC, USA",32.7764749,-79.9310512,
19,Crazy for Chicken,Opal Thai Food,Haleiwa,Hawaii,Opal-Thai-Food-Haleiwa,4.5,730,"Haleiwa, HI, USA",21.5927614,-158.1034112,
19,Crazy for Chicken,PotPie,Kansas City,Missouri,PotPie-Kansas-City,4,226,"Kansas City, MO, USA",39.0997265,-94.5785667,
19,Crazy for Chicken,Smalleys Caribbean Barbeque,Stillwater,Minnesota,Smalleys-Caribbean-Barbeque-Stillwater,4,167,"Stillwater, MN, USA",45.056004,-92.8088443,
19,Grilling Greats,Toms Bar-B-Q,Memphis,Tennessee,Toms-Barbecue-and-Deli-Memphis-3,4.5,165,"Memphis, TN, USA",35.1495343,-90.0489801,
19,Grilling Greats,Lukes Inside Out,Austin,Texas,Lukes-Inside-Out-Austin,4.5,186,"Austin, TX, USA",30.267153,-97.7430608,
19,Grilling Greats,Caplanskys Deli,Toronto,Ontario,Caplanskys-Deli-Toronto,3.5,289,"Toronto, ON, Canada",43.653226,-79.3831843,
19,Grilling Greats,Dannys All-American Diner and Dairy Bar,Tampa,Florida,Dannys-All-American-Diner-and-Dairy-Bar-Tampa,4,115,"Tampa, FL, USA",27.950575,-82.4571776,
19,Grilling Greats,Louie Muellers Barbecue,Taylor,Texas,Louie-Mueller-Barbecue-Taylor,4,283,"Taylor, MI, USA",42.240872,-83.2696509,
19,Grilling Greats,Ricks Press Room Grill and Bar,Meridian,Idaho,Ricks-Press-Room-Grill-and-Bar-Meridian,4.5,44,"Meridian, ID, USA",43.6121087,-116.3915131,
19,Grilling Greats,Maple and Motor,Dallas,Texas,Maple-and-Motor-Dallas,4,747,"Dallas, TX, USA",32.7766642,-96.7969879,
19,Grilling Greats,Jawaiian Irie Jerk Restaurant,Honolulu,Hawaii,Jawaiian-Irie-Jerk-Restaurant-Honolulu,4.5,312,"Honolulu, HI, USA",21.3069444,-157.8583333,
20,California Cruisin,Sabroso Mexican Grill,Garden Grove,California,Sabroso-Mexican-Grill-Garden-Grove,4.5,1053,"Garden Grove, CA, USA",33.7739053,-117.9414477,
20,California Cruisin,Monterey Fish House,Monterey,California,Monterey-Fish-House-Monterey,4,1016,"Monterey, CA, USA",36.6002378,-121.8946761,
20,California Cruisin,Rutts Hawaiian Cafe,Los Angeles,California,Rutts-Hawaiian-Cafe-Los-Angeles,4,925,"Los Angeles, CA, USA",34.0522342,-118.2436849,
20,Stuffed and Twisted,Sidewinders American Grill,Jackson,Wyoming,Sidewinders-Smokehouse-and-Tavern-Jackson,3.5,57,"Jackson, MS, USA",32.2987573,-90.1848103,
20,Stuffed and Twisted,Rosines Restaurant,Monterey,California,Rosines-Restaurant-Monterey,4,544,"Monterey, CA, USA",36.6002378,-121.8946761,
20,Stuffed and Twisted,Blunch,Boston,Massachusetts,Blunch-Boston,4.5,245,"Boston, MA, USA",42.3600825,-71.0588801,
20,Old Standards New Styles,Pinky Gs Pizzeria,Jackson,Wyoming,Pinky-Gs-Pizzeria-Jackson,4,109,"Jackson, MS, USA",32.2987573,-90.1848103,
20,Old Standards New Styles,The Starling Diner,Long Beach,California,Starling-Diner-Long-Beach,4,1001,"Long Beach, CA, USA",33.7700504,-118.1937395,
20,Old Standards New Styles,Cannery Row Brewing Company,Monterey,California,Cannery-Row-Brewing-Company-Monterey,3.5,927,"Monterey, CA, USA",36.6002378,-121.8946761,
20,From Standards to Standouts,Factory Gastrobar,Long Beach,California,The-Factory-Gastrobar-Long-Beach,3.5,398,"Long Beach, CA, USA",33.7700504,-118.1937395,
20,From Standards to Standouts,Picas Mexican Taqueria,Jackson,Wyoming,Picas-Mexican-Taqueria-Jackson,3,42,"Jackson, MS, USA",32.2987573,-90.1848103,
20,From Standards to Standouts,Little Napoli,Carmel,California,Little-Napoli-Carmel,4,693,"Carmel-by-the-Sea, CA, USA",36.5552386,-121.9232879,
20,All Day Dining,Wild Plum Cafe and Bistro,Monterey,California,The-Wild-Plum-Cafe-and-Bakery-Monterey,3.5,452,"Monterey, CA, USA",36.6002378,-121.8946761,
20,All Day Dining,Noras Fish Creek Inn,Wilson,Wyoming,Noras-Fish-Creek-Inn-Wilson,3.5,83,"Wilson, NC, USA",35.7212689,-77.9155395,
20,All Day Dining,Tavern on 2,Long Beach,California,Tavern-on-2-Long-Beach,4,666,"Long Beach, CA, USA",33.7700504,-118.1937395,
21,Roadtrippin in Beantown,Cafe Polonia,Boston,Massachusetts,Cafe-Polonia-Boston,4.5,256,"Boston, MA, USA",42.3600825,-71.0588801,
21,Roadtrippin in Beantown,Lone Star Taco Bar,Allston,Massachusetts,Lone-Star-Taco-Bar-Allston,4,252,"Allston,MA,USA,42.3539038,-71.1337112,
21,Roadtrippin in Beantown,Deep Ellum,Allston,Massachusetts,Deep-Ellum-Allston,4,854,"Allston,MA,USA,42.3539038,-71.1337112,
21,Seriously Saucy,Saus,Boston,Massachusetts,Saus-Boston,4,658,"Boston, MA, USA",42.3600825,-71.0588801,
21,Seriously Saucy,Cafe Genevieve,Jackson,Wyoming,Cafe-Genevieve-Jackson,4,195,"Jackson, MS, USA",32.2987573,-90.1848103,
21,Seriously Saucy,Melt Eclectic Cafe,Cincinnati,Ohio,Melt-Cincinnati,4.5,333,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,Cross-Country Classics,Trinas Starlite Lounge,Somerville,Massachusetts,Trinas-Starlite-Lounge-Somerville,4,351,"Somerville, MA, USA",42.3875968,-71.0994968,
21,Cross-Country Classics,Shortys Pizza and Smoked Meat,Superior,Wisconsin,Shortys-Pizza-and-Smoked-Meat-Superior,4.5,16,"Superior, WI, USA",46.7207737,-92.1040796,
21,Cross-Country Classics,From Scratch Restaurant,Carmel,California,From-Scratch-Restaurant-Carmel,4,392,"Carmel-by-the-Sea, CA, USA",36.5552386,-121.9232879,
21,Worldwide Flavorfest,Casa Razdora,Boston,Massachusetts,Casa-Razdora-Boston,4.5,198,"Boston, MA, USA",42.3600825,-71.0588801,
21,Worldwide Flavorfest,Island Frydays,Cincinnati,Ohio,Island-Frydays-Cincinnati,3.5,45,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,Worldwide Flavorfest,Paks Green Corner,Duluth,Minnesota,Paks-Green-Corner-Duluth,3.5,22,"Duluth, MN, USA",46.7866719,-92.1004852,
21,Small Town Standouts,Kounty Quarthouse,South Range,Wisconsin,Kounty-Quarthouse-South-Range,4.5,11,"South Range,Wisconsin,USA,46.607996,-91.983523,
21,Small Town Standouts,Junkyard Extreme Burgers and Brats,Junction City,Oregon,Junkyard-Extreme-Burgers-and-Brats-Junction-City,4,33,"Junction City, KS, USA",39.0286093,-96.8313978,
21,Small Town Standouts,Lotus Cafe,Jackson,Wyoming,Lotus-Cafe-Jackson,4,184,"Jackson, MS, USA",32.2987573,-90.1848103,
21,One Street Wonders,Taste of Belgium,Cincinnati,Ohio,Taste-of-Belgium-Cincinnati,4.5,119,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,One Street Wonders,Senate Pub,Cincinnati,Ohio,Senate-Restaurant-Cincinnati,4,457,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,One Street Wonders,Bakersfield OTR,Cincinnati,Ohio,Bakersfield-OTR-Cincinnati,4.5,523,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,Old School Joints,Cornbread Cafe,Eugene,Oregon,Cornbread-Cafe-Eugene,4.5,220,"Eugene, OR, USA",44.0520691,-123.0867536,
21,Old School Joints,Gannuccis Italian Market,Duluth,Minnesota,Gannuccis-Italian-Market-Duluth,4,12,"Duluth, MN, USA",46.7866719,-92.1004852,
21,Old School Joints,Delta Diner,Delta,Wisconsin,Delta-Diner-Delta,5,28,"Delta, BC, Canada",49.0952155,-123.0264759,
21,Meat In The Middle,The Sandwich League,Eugene,Oregon,The-Sandwich-League-Eugene,4.5,56,"Eugene, OR, USA",44.0520691,-123.0867536,
21,Meat In The Middle,The Brick House Cafe and Catering,Cable,Wisconsin,Brick-House-Cafe-and-Catering-Cable,4.5,8,"Cable, WI 54821, USA",46.2079443,-91.2932572,
21,Meat In The Middle,Granos Pasta Bar,Baltimore,Maryland,Grano-Pasta-Bar-Baltimore,4,115,"Baltimore, MD, USA",39.2903848,-76.6121893,
21,Soup-Centric,Soup Nation,Eugene,Oregon,Soup-Nation-Eugene,4,46,"Eugene, OR, USA",44.0520691,-123.0867536,
21,Soup-Centric,Slainte Irish Pub and Restaurant,Baltimore,Maryland,Slainte-Irish-Pub-and-Restaurant-Baltimore,3.5,172,"Baltimore, MD, USA",39.2903848,-76.6121893,
21,Soup-Centric,Pho Lang Thang,Cincinnati,Ohio,Pho-Lang-Thang-Cincinnati,4,254,"Cincinnati, OH, USA",39.1031182,-84.5120196,
21,All Baltimore All The Time,Jimmys Famous Seafood,Baltimore,Maryland,Jimmys-Famous-Seafood-Baltimore,3.5,135,"Baltimore, MD, USA",39.2903848,-76.6121893,
21,All Baltimore All The Time,Clementine,Baltimore,Maryland,Clementine-Baltimore,3.5,258,"Baltimore, MD, USA",39.2903848,-76.6121893,
21,Chicken Chowfest,Pattons Restaurant and Catering,Des Moines,Iowa,Pattons-Des-Moines,4.5,22,"Des Moines, IA, USA",41.6005448,-93.6091064,
21,Chicken Chowfest,Papas Soul Food Kitchen and BBQ,Eugene,Oregon,Papas-Soul-Food-Kitchen-Eugene,4,348,"Eugene, OR, USA",44.0520691,-123.0867536,
21,Chicken Chowfest,Swallow at the Hollow,Baltimore,Maryland,Swallow-at-the-Hollow-Baltimore,4,31,"Baltimore, MD, USA",39.2903848,-76.6121893,
21,Fresh Fish & Funky Chicken,Fishermans Market,Eugene,Oregon,Fishermans-Market-Eugene,4,172,"Eugene, OR, USA",44.0520691,-123.0867536,
21,Fresh Fish & Funky Chicken,Mi Patria Ecuadorian Restaurant,West Des Moines,Iowa,Mi-Patria-West-Des-Moines,4.5,97,"West Des Moines, IA, USA",41.5772115,-93.711332,
21,Fresh Fish & Funky Chicken,Smokey Ds BBQ,Des Moines,Iowa,Smokey-Ds-BBQ-Des-Moines,3.5,10,"Des Moines, IA, USA",41.6005448,-93.6091064,
21,Oldies But Goodies,Ernest and Son,Brigantine,New Jersey,Ernest-and-Son-Meat-Market-Brigantine,4,15,"Brigantine, NJ, USA",39.4101171,-74.3645906,
21,Oldies But Goodies,Oyster Creek Inn,Leeds Point,New Jersey,Oyster-Creek-Inn-Leeds-Point,4,61,"Leeds Point,NJ,USA,39.4920619,-74.4290379,
21,Oldies But Goodies,George The Chili King Drive-In,Des Moines,Iowa,George-The-Chili-King-Drive-In-Des-Moines,3.5,19,"Des Moines, IA, USA",41.6005448,-93.6091064,
21,Southern Spectacular,Farmers Shed,Lexington,South Carolina,The-Farmers-Shed-Garden-Lexington,2,3,"Lexington, KY, USA",38.0405837,-84.5037164,
21,Southern Spectacular,Pine State Biscuits,Portland,Oregon,Pine-State-Biscuits-Portland,4,790,"Portland, OR, USA",45.5230622,-122.6764816,
21,Southern Spectacular,Sweetie Pies,Saint Louis,Missouri,Sweetie-Pies-Saint-Louis,3.5,19,"Saint Louis, MO, USA",38.6270025,-90.1994042,
21,Southern Spectacular,Ricks White Light Diner,Frankfort,Kentucky,Ricks-White-Light-Diner-Frankfort,4,61,"Frankfort, KY 40601, USA",38.2009055,-84.8732835,
21,Southern Spectacular,Zydecos,Mooresville,Indiana,Zydecos-Mooresville,4.5,70,"Mooresville, NC, USA",35.5848596,-80.8100724,
21,Best of Breakfast,Ruths Diner,Salt Lake City,Utah,Ruths-Diner-Salt-Lake-City,4,343,"Salt Lake City, UT, USA",40.7607793,-111.8910474,
21,Best of Breakfast,Lake Effect Diner,Buffalo,New York,Lake-Effect-Diner-Buffalo,3.5,137,"Buffalo, NY, USA",42.8864468,-78.8783689,
21,Best of Breakfast,Mustache Bills,Barnegat Light,New Jersey,Mustache-Bills-Diner-Barnegat-Light,4,47,"Barnegat Light, NJ, USA",39.7576202,-74.1062466,
21,Best of Breakfast,Als Breakfast,Minneapolis,Minnesota,Als-Breakfast-Minneapolis,4.5,309,"Minneapolis, MN, USA",44.977753,-93.2650108,
21,Best of Breakfast,Louie and the Red Head Lady,Mandeville,Louisiana,Louie-and-the-Red-Head-Lady-Mandeville,3,24,"Mandeville, LA, USA",30.3582506,-90.0656311,
21,Best of Breakfast,Grampas Bakery and Restaurant,Dania Beach,Florida,Grampas-Bakery-and-Restaurant-Dania-Beach,3.5,240,"Dania Beach, FL, USA",26.052311,-80.1439343,
21,Best of Breakfast,W.O.W – Worth Our Weight,Santa Rosa,California,Worth-Our-Weight-Santa-Rosa,4.5,159,"Santa Rosa, CA, USA",38.440429,-122.7140548,
21,Best of Breakfast,Schooner or Later,Long Beach,California,Schooner-or-Later-Long-Beach,3.5,1025,"Long Beach, CA, USA",33.7700504,-118.1937395,
21,Best of Breakfast,Matts Big Breakfast,Phoenix,Arizona,Matts-Big-Breakfast-Phoenix,4,728,"Phoenix, AZ, USA",33.4483771,-112.0740373,
21,Memorable Moms,Rigoletto Italian Bakery and Cafe,Virginia Beach,Virginia,Rigoletto-Italian-Bakery-Virginia-Beach,3.5,73,"Virginia Beach, VA, USA",36.8529263,-75.977985,
21,Memorable Moms,Voulas Offshore Cafe,Seattle,Washington,Voulas-Offshore-Cafe-Seattle,4,420,"Seattle, WA, USA",47.6062095,-122.3320708,
21,Memorable Moms,Nadines Restaurant,Pittsburgh,Pennsylvania,Nadines-Pittsburgh,4,45,"Pittsburgh, PA, USA",40.4406248,-79.9958864,
21,Memorable Moms,Kelly Os Diner,Pittsburgh,Pennsylvania,Kelly-Os-Diner-Pittsburgh,3,37,"Pittsburgh, PA, USA",40.4406248,-79.9958864,
21,Memorable Moms,Monte Carlo Steak House,Albuquerque,New Mexico,Monte-Carlo-Steak-House-Albuquerque,3.5,95,"Albuquerque, NM, USA",35.0853336,-106.6055534,
21,Memorable Moms,Emilys Lebanese Deli,Minneapolis,Minnesota,Emilys-Lebanese-Delicatessen-Minneapolis,4,124,"Minneapolis, MN, USA",44.977753,-93.2650108,
21,Hometown Heroes,Eischens Bar,Okarche,Oklahoma,Eischens-Bar-Okarche,4,91,"Okarche, OK 73762, USA",35.7258795,-97.9764411,
21,Hometown Heroes,Ottos Sausage,Portland,Oregon,Ottos-Sausage-Kitchen-and-Meat-Market-Portland,4.5,303,"Portland, OR, USA",45.5230622,-122.6764816,
21,Hometown Heroes,South 21 Drive In,Charlotte,North Carolina,South-21-Drive-In-Charlotte-2,4,34,"Charlotte, NC, USA",35.2270869,-80.8431267,
21,Hometown Heroes,Kramarczuk Sausage Company,Minneapolis,Minnesota,Kramarczuk-Sausage-Company-Minneapolis,4,192,"Minneapolis, MN, USA",44.977753,-93.2650108,
21,Hometown Heroes,Bobs Clam Hut,Kittery,Maine,Bobs-Clam-Hut-Kittery,4,319,"Kittery, ME, USA",43.0881256,-70.736137,
21,Hometown Heroes,Rainbow Drive-In,Honolulu,Hawaii,Rainbow-Drive-In-Honolulu,4,1989,"Honolulu, HI, USA",21.3069444,-157.8583333,
21,Hometown Heroes,Tommys Joynt,San Francisco,California,Tommys-Joynt-San-Francisco,4,2116,"San Francisco, CA, USA",37.7749295,-122.4194155,
21,Pork Hall of Fame,Union Wood Shop,Clarkston,Michigan,Union-Woodshop-Clarkston,4.5,392,"Clarkston, MI 48346, USA",42.7351196,-83.4192941,
21,Pork Hall of Fame,Dough Pizzeria Napoletana,San Antonio,Texas,Dough-Pizzeria-Napoletana-San-Antonio,4,778,"San Antonio, TX, USA",29.4241219,-98.4936282,
21,Pork Hall of Fame,Marias Taco Express,Austin,Texas,Marias-Taco-Express-Austin,3.5,17,"Austin, TX, USA",30.267153,-97.7430608,
21,Pork Hall of Fame,Bar Gernika,Boise,Idaho,Bar-Gernika-Boise,4,160,"Boise, ID, USA",43.6187102,-116.2146068,
21,Pork Hall of Fame,Valencia Luncheria,Norwalk,Connecticut,Valencia-Luncheria-Norwalk,4,451,"Norwalk, CT, USA",41.117744,-73.4081575,
21,Pork Hall of Fame,Santa Cruz Diner,Santa Cruz,California,Santa-Cruz-Diner-Santa-Cruz,2.5,830,"Santa Cruz, CA, USA",36.9741171,-122.0307963,
21,Pork Hall of Fame,North End Caffe,Manhattan Beach,California,North-End-Caffe-Manhattan-Beach,4,590,"Manhattan Beach, CA, USA",33.8847361,-118.4109089,
21,Pork Hall of Fame,The Oinkster,Eagle Rock,California,The-Oinkster-Eagle-Rock,4,2845,"Eagle Rock,CA,USA,34.1322469,-118.2117257,
21,Pork Hall of Fame,Haus Murphys,Glendale,Arizona,Haus-Murphys-Glendale,4,342,"Glendale, CA, USA",34.1425078,-118.255075,
22,Fish Fries and Feet,Flying Mango,Des Moines,Iowa,Flying-Mango-Des-Moines,4.5,157,"Des Moines, IA, USA",41.6005448,-93.6091064,
22,Fish Fries and Feet,Kelsey and Kims Southern Cafe,Atlantic City,New Jersey,Kelsey-and-Kims-Southern-Cafe-Atlantic-City,4,131,"Atlantic City, NJ, USA",39.3642834,-74.4229266,
22,Fish Fries and Feet,Tacopocalypse,Des Moines,Iowa,Tacopocalypse-Des-Moines,3.5,98,"Des Moines, IA, USA",41.6005448,-93.6091064,
22,Cruisin the Italian Countryside,Port Ellen Clan,Lucca,Italy,Port-Ellen-Clan-Lucca,5,1,"Lucca, Province of Lucca, Italy",43.8376211,10.4950609,
22,Fillin Up in Florence,La Cucina Del Garga,Firenze,Italy,La-Cucina-Del-Garga-Firenze,4.5,31,"Florence, Italy",,43.7695604,11.2558136,
22,Fillin Up in Florence,Fratelli Briganti,Firenze,Italy,Fratelli-Briganti-Firenze,4,20,"Florence, Italy",,43.7695604,11.2558136,
22,Arizona All Stars,Toms Thumb Fresh Market,Scottsdale,Arizona,Toms-Thumb-Fresh-Market-Scottsdale,4,361,"Scottsdale, AZ, USA",33.4941704,-111.9260519,
22,Arizona All Stars,Paradise Valley Burger Company,Phoenix,Arizona,Paradise-Valley-Burger-Company-Phoenix,4.5,419,"Phoenix, AZ, USA",33.4483771,-112.0740373,
22,Roadtrippin,The Anchorage Tavern,Somers Point,New Jersey,Anchorage-Tavern-Restaurant-Somers-Point,3.5,71,"Somers Point, NJ, USA",39.3160641,-74.6053047,
22,Roadtrippin,Saltys BBQ and Catering,Bakersfield,California,Saltys-BBQ-and-Catering-Bakersfield,4,158,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Roadtrippin,Sals Gilbert Pizza,Gilbert,Arizona,Sals-Gilbert-Pizza-Gilbert,4,154,"Gilbert, AZ, USA",33.3528264,-111.789027,
22,From Atlantic to Pacific,KC Steakhouse,Bakersfield,California,KC-Steakhouse-Bakersfield,3.5,71,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,From Atlantic to Pacific,Grilled Cheese and Crab Cake Co.,Somers Point,New Jersey,The-Grilled-Cheese-and-Crab-Cake-Co-Somers-Point,3.5,64,"Somers Point, NJ, USA",39.3160641,-74.6053047,
22,From Atlantic to Pacific,Mama Roomba,Bakersfield,California,Mama-Roomba-Bakersfield,4,237,"Bakersfield, CA, USA",35.3732921,-119.0187125,
22,Globe Tasting,The Wild Thaiger,Phoenix,Arizona,Wild-Thaiger-Phoenix,4,380,"Phoenix, AZ, USA",33.4483771,-112.0740373,
